,Longitude,Latitude,Yield,Moisture,Year,PlotID,FieldID,elevation,slope,aspect,Controls,Optional controls,Treatment,Average Control Yield,Relative Yield
2993,-96.8915770018,31.484506003200003,38.175,11.2,2018,18,16A,168.4612122,1.2493718,134.56063840000002,"['16', '17', '20']",20,Low,32.66569907407408,16.865706481385274
2994,-96.8916050052,31.4844939993,36.498,11.3,2018,18,16A,168.49113459999998,0.4915458,108.48328400000001,"['16', '17', '20']",20,Low,32.66569907407408,11.731880947153888
2995,-96.8916309982,31.484481998400003,41.8,11.3,2018,18,16A,168.5006866,1.3796124,172.72470090000002,"['16', '17', '20']",20,Low,32.66569907407408,27.9629739599713
2996,-96.8916570032,31.484468996500002,41.807,11.2,2018,18,16A,168.4602356,0.9314312,119.25046540000001,"['16', '17', '20']",20,Low,32.66569907407408,27.98440316613686
2997,-96.8916839959,31.484457003000003,44.396,11.3,2018,18,16A,168.48106380000002,0.62397,152.0526428,"['16', '17', '20']",20,Low,32.66569907407408,35.91014813222216
2998,-96.8917100008,31.484444001,38.986,11.3,2018,18,16A,168.4707642,1.1790061,187.44972230000002,"['16', '17', '20']",20,Low,32.66569907407408,19.348433081422037
2999,-96.8917369952,31.484430997399997,39.302,11.3,2018,18,16A,168.4412384,0.6649986,84.4645996,"['16', '17', '20']",20,Low,32.66569907407408,20.315808674038095
3000,-96.8917629987,31.4844189966,38.772,11.2,2018,18,16A,168.42108149999999,1.4394956,176.0088806,"['16', '17', '20']",20,Low,32.66569907407408,18.69331163578965
3001,-96.8917900033,31.484406002100002,38.145,11.3,2018,18,16A,168.42216489999998,1.0827881000000001,164.3087616,"['16', '17', '20']",20,Low,32.66569907407408,16.773867026390096
3002,-96.8918169976,31.4843929984,38.572,11.2,2018,18,16A,168.4237976,1.0725114,108.1285172,"['16', '17', '20']",20,Low,32.66569907407408,18.081048602488366
3003,-96.8918430011,31.484380997600002,41.462,11.2,2018,18,16A,168.373291,1.3294947,207.41795349999998,"['16', '17', '20']",20,Low,32.66569907407408,26.928249433692127
3004,-96.89186999520001,31.4843680029,39.235,11.3,2018,18,16A,168.3691254,0.832522,217.2549591,"['16', '17', '20']",20,Low,32.66569907407408,20.11070055788216
3005,-96.891897,31.4843549993,38.655,11.3,2018,18,16A,168.3500061,1.3404127000000001,205.95932009999999,"['16', '17', '20']",20,Low,32.66569907407408,18.335137761308403
3006,-96.8919230049,31.484341997399998,35.507,11.3,2018,18,16A,168.2933655,1.100443,171.8425446,"['16', '17', '20']",20,Low,32.66569907407408,8.698117617145957
3007,-96.89194999760001,31.4843300038,38.253,11.2,2018,18,16A,168.3447571,1.2079875,89.518013,"['16', '17', '20']",20,Low,32.66569907407408,17.10448906437279
3008,-96.8919770024,31.484317000300003,40.331,11.3,2018,18,16A,168.26191709999998,1.0455855,259.0963745,"['16', '17', '20']",20,Low,32.66569907407408,23.465901980373285
3009,-96.8920039966,31.4843039965,37.41,11.3,2018,18,16A,168.19798280000003,0.5270858,151.20846559999998,"['16', '17', '20']",20,Low,32.66569907407408,14.523800379007806
3010,-96.89203100120001,31.484291002,41.851,11.3,2018,18,16A,168.1737213,2.1038144,253.19276430000002,"['16', '17', '20']",20,Low,32.66569907407408,28.11910103346314
3011,-96.89205800459999,31.4842789995,37.013,11.3,2018,18,16A,168.1290741,0.3665071,277.6420593,"['16', '17', '20']",20,Low,32.66569907407408,13.308458257904734
3012,-96.89208399889999,31.484265997399998,40.346,11.3,2018,18,16A,168.12089540000002,1.1510022,212.6822815,"['16', '17', '20']",20,Low,32.66569907407408,23.511821707870862
3013,-96.8921110035,31.484253002800003,38.24,11.3,2018,18,16A,168.0548706,0.7953577,206.72348019999998,"['16', '17', '20']",20,Low,32.66569907407408,17.06469196720821
3014,-96.8921379977,31.484239999,43.573,11.2,2018,18,16A,168.0347137,0.6897504,203.1652222,"['16', '17', '20']",20,Low,32.66569907407408,33.39068575018732
3015,-96.89216500219999,31.4842270044,42.598,11.3,2018,18,16A,167.9784851,1.1401215,240.46217349999998,"['16', '17', '20']",20,Low,32.66569907407408,30.405903462843487
3016,-96.8921919965,31.484214000599998,40.618,11.3,2018,18,16A,167.9430084,0.19683299999999998,164.5440063,"['16', '17', '20']",20,Low,32.66569907407408,24.344499433160642
3017,-96.8922190012,31.484200997,39.205,11.3,2018,18,16A,167.92558290000002,1.1969094,178.911972,"['16', '17', '20']",20,Low,32.66569907407408,20.018861102886962
3018,-96.89224500460001,31.484188996100002,38.525,11.2,2018,18,16A,167.8630524,0.9106285,232.1358643,"['16', '17', '20']",20,Low,32.66569907407408,17.937166789662548
3019,-96.8922729999,31.4841749986,41.633,11.3,2018,18,16A,167.7700043,0.33073359999999996,174.8055725,"['16', '17', '20']",20,Low,32.66569907407408,27.451734327164733
3020,-96.89230000440003,31.484162004,40.989,11.3,2018,18,16A,167.7782593,2.1645827,245.6517639,"['16', '17', '20']",20,Low,32.66569907407408,25.480247359934538
3021,-96.89232599729999,31.484150002899998,41.754,11.2,2018,18,16A,167.67619319999997,1.8970165,212.98541260000002,"['16', '17', '20']",20,Low,32.66569907407408,27.822153462312006
3022,-96.89235400330001,31.4841359965,39.26,11.3,2018,18,16A,167.630722,0.3608427,9.4651737,"['16', '17', '20']",20,Low,32.66569907407408,20.187233437044817
3023,-96.8923809972,31.484123001700002,40.196,11.3,2018,18,16A,167.5540009,1.7626960999999999,238.7926483,"['16', '17', '20']",20,Low,32.66569907407408,23.05262443289489
3024,-96.8924070034,31.484108998499998,38.923,11.2,2018,18,16A,167.50810239999998,0.9056699,269.7649536,"['16', '17', '20']",20,Low,32.66569907407408,19.15557022593214
3025,-96.8924349959,31.4840970033,39.096,11.3,2018,18,16A,167.4544067,2.2512474,249.21197510000002,"['16', '17', '20']",20,Low,32.66569907407408,19.685177749737747
3077,-96.89231699790001,31.4842190001,46.867,11.2,2018,19,16A,167.779953,0.6626123,144.72155759999998,"['17', '20', '21']",17,High,30.6824515993266,52.7485502528377
3078,-96.8923410014,31.4842070023,42.049,11.2,2018,19,16A,167.7590942,1.5000912,231.5533142,"['17', '20', '21']",17,High,30.6824515993266,37.04576332134706
3079,-96.8923650049,31.4841950046,43.3,11.2,2018,19,16A,167.6932678,1.3117318999999998,235.1913605,"['17', '20', '21']",17,High,30.6824515993266,41.12301248101804
3080,-96.8923909991,31.4841820023,46.191,11.2,2018,19,16A,167.62232969999997,0.4590431,186.9186096,"['17', '20', '21']",17,High,30.6824515993266,50.54533647830727
3081,-96.8924150026,31.484170004499997,50.111,11.2,2018,19,16A,167.5890503,1.9376682,230.0819397,"['17', '20', '21']",17,High,30.6824515993266,63.3213690170045
3082,-96.8924400048,31.4841589973,42.788,11.2,2018,19,16A,167.5020294,1.6740648999999999,245.0856628,"['17', '20', '21']",17,High,30.6824515993266,39.45430619024942
3083,-96.8924649991,31.4841459966,48.219,11.2,2018,19,16A,167.4563141,1.0984797,237.61099240000001,"['17', '20', '21']",17,High,30.6824515993266,57.154977801898596
3084,-96.8924900025,31.4841339973,43.682,11.2,2018,19,16A,167.3716431,1.5101796,242.3708191,"['17', '20', '21']",17,High,30.6824515993266,42.3680238151462
3085,-96.8925149954,31.4841219977,45.54,11.2,2018,19,16A,167.3375092,0.5770476,245.7356415,"['17', '20', '21']",17,High,30.6824515993266,48.42360250313075
3086,-96.89253999879999,31.4841099983,43.153,11.2,2018,19,16A,167.2759705,1.6855263999999999,228.31063840000002,"['17', '20', '21']",17,High,30.6824515993266,40.64391126081689
3087,-96.8925640037,31.484096999400002,39.549,11.2,2018,19,16A,167.19902040000002,1.2398927,256.6973267,"['17', '20', '21']",17,High,30.6824515993266,28.897783385953407
3088,-96.89258999649999,31.4840849982,47.04,11.2,2018,19,16A,167.1351776,0.8954214,237.63070679999998,"['17', '20', '21']",17,High,30.6824515993266,53.31239046436694
3089,-96.8926139999,31.4840730004,42.268,11.2,2018,19,16A,167.0944366,1.6489113999999998,253.82255550000002,"['17', '20', '21']",17,High,30.6824515993266,37.75952636368755
3090,-96.8926390033,31.484061001,41.669,11.2,2018,19,16A,167.04672240000002,0.9393492,235.7424164,"['17', '20', '21']",17,High,30.6824515993266,35.80727037116721
3091,-96.8926649975,31.4840479987,40.472,11.2,2018,19,16A,166.98417659999998,0.9526905999999999,201.603714,"['17', '20', '21']",17,High,30.6824515993266,31.906017578100748
3092,-96.8926920007,31.4840359961,34.316,11.2,2018,19,16A,166.9226837,1.2568986,241.07312009999998,"['17', '20', '21']",17,High,30.6824515993266,11.842431785187427
3093,-96.89271899600003,31.4840220001,38.227,11.2,2018,19,16A,166.857254,0.8981079,247.1163025,"['17', '20', '21']",17,High,30.6824515993266,24.589131596117237
3094,-96.8927469991,31.484009995999997,30.579,11.2,2018,19,16A,166.795166,1.9768902,236.2844696,"['17', '20', '21']",17,High,30.6824515993266,-0.3371686222390098
3095,-96.89277400489999,31.483996000100003,30.62,11.3,2018,19,16A,166.7318878,0.9993685,226.0012054,"['17', '20', '21']",17,High,30.6824515993266,-0.20354175129855273
3096,-96.8928009976,31.4839839973,35.022,11.2,2018,19,16A,166.6999969,0.693951,223.58352659999997,"['17', '20', '21']",17,High,30.6824515993266,14.14342131894258
3097,-96.892828002,31.4839710026,34.17,11.2,2018,19,16A,166.62612919999998,1.3775355,230.42601009999998,"['17', '20', '21']",17,High,30.6824515993266,11.366589756960435
3098,-96.8928549974,31.4839569975,35.428,11.2,2018,19,16A,166.5589752,0.3762616,203.81042480000002,"['17', '20', '21']",17,High,30.6824515993266,15.466653260450505
3099,-96.8928830017,31.483944001199998,33.728,11.2,2018,19,16A,166.5429382,1.372169,211.6992645,"['17', '20', '21']",17,High,30.6824515993266,9.926026904382837
3100,-96.8929099958,31.483930997199998,30.669,11.2,2018,19,16A,166.45498659999998,0.3198933,238.5797119,"['17', '20', '21']",17,High,30.6824515993266,-0.04384134456483881
3101,-96.8929370015,31.4839170013,30.283,11.2,2018,19,16A,166.45172119999998,0.579365,201.0468292,"['17', '20', '21']",17,High,30.6824515993266,-1.3018894465896163
3102,-96.89296399560001,31.4839039973,28.745,11.2,2018,19,16A,166.3926544,1.1617712,227.9811401,"['17', '20', '21']",17,High,30.6824515993266,-6.314526702843791
3103,-96.89299199979999,31.483891001,33.0,11.2,2018,19,16A,166.3847809,0.4057927,211.0272675,"['17', '20', '21']",17,High,30.6824515993266,7.553335147196201
3104,-96.89301900299999,31.4838789984,36.424,11.2,2018,19,16A,166.3167267,1.1630753999999999,253.9045105,"['17', '20', '21']",17,High,30.6824515993266,18.712808466711344
3105,-96.89304699670001,31.4838660018,33.805,11.2,2018,19,16A,166.28617859999997,0.7025380999999999,221.40557859999998,"['17', '20', '21']",17,High,30.6824515993266,10.176984686392956
3106,-96.8930740012,31.483852998000003,35.293,11.2,2018,19,16A,166.2626495,0.5268108,223.7729034,"['17', '20', '21']",17,High,30.6824515993266,15.026662343939254
3107,-96.893100995,31.4838400031,35.716,11.2,2018,19,16A,166.21543880000002,1.5041354,247.05935669999997,"['17', '20', '21']",17,High,30.6824515993266,16.40530054900787
3108,-96.89312899950001,31.4838269977,36.495,11.2,2018,19,16A,166.1754761,0.4415943,17.304966,"['17', '20', '21']",17,High,30.6824515993266,18.94421109687652
3109,-96.89315700370001,31.4838140013,39.502,11.2,2018,19,16A,166.1686249,1.3806336000000001,237.2971954,"['17', '20', '21']",17,High,30.6824515993266,28.744601363168016
3110,-96.8931839963,31.4838019984,37.493,11.2,2018,19,16A,166.12338259999999,0.2614654,261.9511719,"['17', '20', '21']",17,High,30.6824515993266,22.196884687085678
3111,-96.89321200049999,31.483789001999998,35.005,11.2,2018,19,16A,166.1183929,0.4791228,287.9472961,"['17', '20', '21']",17,High,30.6824515993266,14.088015055381916
3112,-96.8932389958,31.4837749969,34.836,11.2,2018,19,16A,166.0730133,0.9581659,263.9051514,"['17', '20', '21']",17,High,30.6824515993266,13.537211611749292
3113,-96.89326699860001,31.4837630016,35.649,11.2,2018,19,16A,166.04147340000003,0.30784190000000006,40.594677000000004,"['17', '20', '21']",17,High,30.6824515993266,16.186934686739317
3114,-96.8932940031,31.4837499978,40.111,11.2,2018,19,16A,166.00608830000002,1.2000951000000002,236.7685852,"['17', '20', '21']",17,High,30.6824515993266,30.729449275429893
635,-96.8914109956,31.4845830023,90.05599999999998,11.6,2019,18,16A,168.3990631,0.761406,102.21306609999999,"['16', '17', '20']",20,Low,63.26058333333332,42.357207687251275
638,-96.8913659967,31.4845020031,93.95,11.6,2019,14,16A,168.1725311,1.1224003999999999,114.1346588,"['12', '13', '16']",16,Medium,71.57287105263157,31.264819502508523
639,-96.89135000440001,31.484474996,94.449,11.6,2019,14,16A,168.10159299999998,1.3639401000000002,125.9069061,"['12', '13', '16']",16,Medium,71.57287105263157,31.96201103983424
642,-96.8913019967,31.484393,77.438,11.6,2019,10,16A,167.81770319999998,1.0691332,136.20918269999999,"['8', '9', '12']",12,Low,72.88443888888888,6.2476451496772185
645,-96.8912560009,31.48431,95.202,11.6,2019,6,16A,167.5441742,1.4119456,102.8909302,"['4', '5', '8']",8,High,72.27401587301587,31.723689143368176
646,-96.89123999790002,31.4842830017,82.961,11.6,2019,6,16A,167.4796295,2.9564359000000002,95.552681,"['4', '5', '8']",8,High,72.27401587301587,14.786758419182028
3809,-96.89305499950001,31.483364004000002,86.313,12.4,2019,3,16A,166.2958069,0.37484179999999995,322.7960205,"['1', '4', '5']",5,Low,81.2967246852764,6.170328920559939
3810,-96.8930250049,31.483377995799998,88.977,12.4,2019,3,16A,166.2949371,1.3395221000000002,279.79193119999996,"['1', '4', '5']",5,Low,81.2967246852764,9.447213703204174
3811,-96.89299599799999,31.4833929961,99.028,12.4,2019,3,16A,166.3543243,2.0033717,245.90872190000002,"['1', '4', '5']",5,Low,81.2967246852764,21.810565411296214
3812,-96.8929660032,31.4834069969,112.981,12.4,2019,3,16A,166.3825531,0.7790762,322.68325810000005,"['1', '4', '5']",5,Low,81.2967246852764,38.97361847895197
3813,-96.89293299549999,31.483422995599998,99.398,12.4,2019,3,16A,166.4494629,1.8931446,260.18545530000006,"['1', '4', '5']",5,Low,81.2967246852764,22.265688297774567
3814,-96.89290099799999,31.4834390019,97.809,12.4,2019,3,16A,166.5376129,0.9571151,353.2928467,"['1', '4', '5']",5,Low,81.2967246852764,20.31112000962829
3815,-96.89286700219999,31.4834540012,105.45,12.4,2019,3,16A,166.57376100000002,1.7804210999999999,287.0117493,"['1', '4', '5']",5,Low,81.2967246852764,29.710022646334224
3816,-96.892833005,31.483470001700002,113.988,12.4,2019,3,16A,166.64553830000003,0.6693969,4.5880923,"['1', '4', '5']",5,Low,81.2967246852764,40.21229076728634
3817,-96.89279999719999,31.4834860003,107.007,12.4,2019,3,16A,166.69546509999998,1.8958789,256.0798645,"['1', '4', '5']",5,Low,81.2967246852764,31.625228955109396
3818,-96.892766,31.483502000700003,101.884,12.4,2019,3,16A,166.7180176,0.6008896,256.6461182,"['1', '4', '5']",5,Low,81.2967246852764,25.32362207016705
3819,-96.8927330028,31.4835179996,98.486,12.4,2019,3,16A,166.8161774,1.5939763,247.7894745,"['1', '4', '5']",5,Low,81.2967246852764,21.14387188569817
3820,-96.892698995,31.4835339998,93.992,12.4,2019,3,16A,166.90287780000003,0.9683792,301.48931880000004,"['1', '4', '5']",5,Low,81.2967246852764,15.615973907769048
3821,-96.89266499780001,31.4835500002,95.686,12.4,2019,3,16A,166.94906619999998,1.9579879,266.87530519999996,"['1', '4', '5']",5,Low,81.2967246852764,17.69969869072676
3822,-96.89263100049999,31.4835660005,101.576,12.4,2019,3,16A,166.96942140000002,0.7787121,288.87228389999996,"['1', '4', '5']",5,Low,81.2967246852764,24.944763018720185
3823,-96.8925970033,31.4835820009,108.124,12.4,2019,3,16A,167.0499115,1.4215011999999998,278.972168,"['1', '4', '5']",5,Low,81.2967246852764,32.999208047531916
3824,-96.8925620047,31.483599004000002,111.35,12.4,2019,3,16A,167.1266785,1.3135181999999999,344.0375671,"['1', '4', '5']",5,Low,81.2967246852764,36.967387592881124
3825,-96.8925269972,31.483614996700002,104.981,12.4,2019,3,16A,167.16999819999998,0.9097216999999999,268.1896667,"['1', '4', '5']",5,Low,81.2967246852764,29.133123636176496
3826,-96.8924930013,31.483629995900003,109.376,12.4,2019,3,16A,167.248764,0.6288680999999999,323.73544310000005,"['1', '4', '5']",5,Low,81.2967246852764,34.53924549042628
3827,-96.89245800260001,31.483646999,114.777,12.4,2019,3,16A,167.25175480000001,1.8654738999999998,244.4013367,"['1', '4', '5']",5,Low,81.2967246852764,41.18280957115507
3828,-96.8924239948,31.483662999099998,118.469,12.4,2019,3,16A,167.3191986,0.6286674,41.208412200000005,"['1', '4', '5']",5,Low,81.2967246852764,45.724197941095944
3829,-96.89238799620001,31.483680003699998,117.32,12.4,2019,3,16A,167.3315887,0.8092335,235.3635712,"['1', '4', '5']",5,Low,81.2967246852764,44.31085686930232
3830,-96.89235399770003,31.4836969962,138.699,12.4,2019,3,16A,167.3834229,0.1808679,73.0321655,"['1', '4', '5']",5,Low,81.2967246852764,70.60834927476445
3831,-96.89231900040001,31.483712998,132.892,12.4,2019,3,16A,167.391861,0.9619731,240.72415159999997,"['1', '4', '5']",5,Low,81.2967246852764,63.465380080764774
3832,-96.8922840017,31.483730000999998,144.479,12.4,2019,3,16A,167.4201813,1.4701431,68.83592220000001,"['1', '4', '5']",5,Low,81.2967246852764,77.71810679866972
3833,-96.8922490044,31.4837460029,133.366,12.4,2019,3,16A,167.48706049999998,1.2847768999999998,195.3670959,"['1', '4', '5']",5,Low,81.2967246852764,64.04842940019925
3834,-96.89221399540001,31.4837629967,116.47900000000001,12.4,2019,3,16A,167.459198,0.269463,130.03167720000002,"['1', '4', '5']",5,Low,81.2967246852764,43.27637484895557
3835,-96.89217999659999,31.4837799981,111.549,12.4,2019,3,16A,167.4914551,1.6470102999999998,255.00688169999998,"['1', '4', '5']",5,Low,81.2967246852764,37.21216990209518
3836,-96.89214700049999,31.4837949956,105.765,12.4,2019,3,16A,167.4799957,0.7577215,106.97150420000001,"['1', '4', '5']",5,Low,81.2967246852764,30.0974921307685
3837,-96.89211700400001,31.483809997399998,126.428,12.4,2019,3,16A,167.5328979,1.4466244,197.9888306,"['1', '4', '5']",5,Low,81.2967246852764,55.51426024780219
3838,-96.89208700100001,31.4838220045,117.804,12.4,2019,3,16A,167.5585632,0.3730168,183.7627106,"['1', '4', '5']",5,Low,81.2967246852764,44.906206807290246
3858,-96.89136200370001,31.4842320033,92.287,12.4,2019,6,16A,167.66531369999998,1.3317611999999999,167.2499084,"['4', '5', '8']",8,High,72.27401587301587,27.69042772183378
3859,-96.89139700129999,31.484216001700002,94.18,12.4,2019,6,16A,167.79371640000002,2.4826624,68.7822495,"['4', '5', '8']",8,High,72.27401587301587,30.309626305355096
3860,-96.891430999,31.4842000017,111.788,12.4,2019,6,16A,167.804306,1.2811409,132.200058,"['4', '5', '8']",8,High,72.27401587301587,54.67246236380372
3861,-96.89146599940001,31.4841819977,123.017,12.4,2019,6,16A,167.8640137,1.5954411,149.5207367,"['4', '5', '8']",8,High,72.27401587301587,70.2091664812685
3862,-96.89149999700001,31.4841659977,119.017,12.4,2019,6,16A,167.7504272,1.5464008,125.6035614,"['4', '5', '8']",8,High,72.27401587301587,64.6746739645832
3863,-96.8915350051,31.4841499962,115.23,12.4,2019,6,16A,167.86163330000002,1.6176451,114.63162990000001,"['4', '5', '8']",8,High,72.27401587301587,59.43489317441142
3864,-96.89156900399999,31.484133004,105.19,12.4,2019,6,16A,167.80474850000002,1.6360371,151.24418640000002,"['4', '5', '8']",8,High,72.27401587301587,45.54331695753134
3865,-96.89160500290001,31.4841159997,120.955,12.4,2019,6,16A,167.83248899999998,1.2464453000000002,169.57070919999998,"['4', '5', '8']",8,High,72.27401587301587,67.35613558891723
3866,-96.89163900049999,31.4840999996,119.681,12.4,2019,6,16A,167.8412323,1.3093344999999998,98.0205612,"['4', '5', '8']",8,High,72.27401587301587,65.59339972235296
3867,-96.8916729995,31.4840829983,132.594,12.4,2019,6,16A,167.8417816,0.2004271,206.6628571,"['4', '5', '8']",8,High,72.27401587301587,83.46012518934224
3868,-96.89170799700001,31.4840669967,125.188,12.4,2019,6,16A,167.8266296,0.28271290000000004,203.24511719999998,"['4', '5', '8']",8,High,72.27401587301587,73.21301229469944
3869,-96.8917439956,31.4840500013,120.578,12.4,2019,6,16A,167.8191071,1.0014608,212.06170649999999,"['4', '5', '8']",8,High,72.27401587301587,66.83450966921964
3870,-96.8917790051,31.4840329986,116.242,12.4,2019,6,16A,167.7685852,1.4896045,136.02229309999998,"['4', '5', '8']",8,High,72.27401587301587,60.835119781132796
3871,-96.89181400250001,31.4840169969,121.161,12.4,2019,6,16A,167.8142395,1.6349559,216.4456787,"['4', '5', '8']",8,High,72.27401587301587,67.64116195352653
3872,-96.89184900120001,31.484000003000002,108.356,12.4,2019,6,16A,167.7263489,0.8505049000000001,221.2911835,"['4', '5', '8']",8,High,72.27401587301587,49.92386778448774
3873,-96.89188399870001,31.4839840013,115.855,12.4,2019,6,16A,167.66078190000002,1.415271,183.1155396,"['4', '5', '8']",8,High,72.27401587301587,60.2996576301435
3874,-96.89191899750001,31.483966998400003,119.966,12.4,2019,6,16A,167.6969757,0.9346336,87.34633640000001,"['4', '5', '8']",8,High,72.27401587301587,65.98773231416678
3875,-96.89195399639999,31.4839499955,90.773,12.4,2019,6,16A,167.6470795,0.603414,215.41705319999997,"['4', '5', '8']",8,High,72.27401587301587,25.59562230426839
3876,-96.8919880042,31.483934004499996,129.654,12.4,2019,6,16A,167.6601257,0.8015204,138.0836182,"['4', '5', '8']",8,High,72.27401587301587,79.39227318957856
3877,-96.8920220045,31.483916001999997,127.855,12.4,2019,6,16A,167.6100006,1.2402585,190.3536072,"['4', '5', '8']",8,High,72.27401587301587,76.90313518019936
3878,-96.89205800180001,31.483899998600002,148.074,12.4,2019,6,16A,167.6539001,0.1293943,74.87220759999998,"['4', '5', '8']",8,High,72.27401587301587,104.87861122891434
3879,-96.8920920007,31.4838829973,127.556,12.4,2019,6,16A,167.5696259,1.5493149,226.1886139,"['4', '5', '8']",8,High,72.27401587301587,76.48943186457711
3880,-96.8921279978,31.4838670029,133.175,12.4,2019,6,16A,167.57579040000002,0.8831431000000001,153.9200439,"['4', '5', '8']",8,High,72.27401587301587,84.2640102273908
3881,-96.89216199520003,31.4838510027,125.934,12.4,2019,6,16A,167.5227509,1.362945,238.3256989,"['4', '5', '8']",8,High,72.27401587301587,74.24519514906123
3882,-96.8921980044,31.4838339983,142.193,12.4,2019,6,16A,167.55227659999997,1.37395,38.5815315,"['4', '5', '8']",8,High,72.27401587301587,96.74152360625779
3883,-96.8922330017,31.4838179965,122.881,12.4,2019,6,16A,167.4897461,1.1625409,214.0425568,"['4', '5', '8']",8,High,72.27401587301587,70.0209937357012
3884,-96.8922670017,31.4838000029,112.67,12.4,2019,6,16A,167.4993439,0.528882,109.82026670000002,"['4', '5', '8']",8,High,72.27401587301587,55.89281796373283
3885,-96.8922989967,31.4837859991,158.124,12.4,2019,6,16A,167.45744319999997,1.0078175999999999,235.52250669999998,"['4', '5', '8']",8,High,72.27401587301587,118.7840236770861
3907,-96.8931179965,31.4834610024,71.68600000000002,12.4,2019,7,16A,166.10983280000002,0.2381681,295.9889221,"['5', '8', '9']",9,Medium,77.99667698412698,-8.090956215238805
3908,-96.8930849993,31.483477001300002,91.993,12.4,2019,7,16A,166.14108280000002,1.11185,284.4145508,"['5', '8', '9']",9,Medium,77.99667698412698,17.94476836330014
3909,-96.8930510022,31.4834930018,96.028,12.4,2019,7,16A,166.23963930000002,1.1829392,314.5883484,"['5', '8', '9']",9,Medium,77.99667698412698,23.118065683160534
3910,-96.8930190049,31.4835089991,108.322,12.4,2019,7,16A,166.2380371,1.3791441,258.0758057,"['5', '8', '9']",9,Medium,77.99667698412698,38.880275658467475
3911,-96.8929849986,31.483523998200003,112.615,12.4,2019,7,16A,166.3323517,1.1725816999999998,256.5283508,"['5', '8', '9']",9,Medium,77.99667698412698,44.38435630138212
3912,-96.8929520027,31.483538996,115.828,12.4,2019,7,16A,166.3591003,1.2205437,289.63208010000005,"['5', '8', '9']",9,Medium,77.99667698412698,48.50376256872077
3913,-96.892917995,31.4835549962,106.59800000000001,12.4,2019,7,16A,166.4303741,1.104741,286.6568909,"['5', '8', '9']",9,Medium,77.99667698412698,36.66992508115911
3914,-96.8928849975,31.4835710041,114.34200000000001,12.4,2019,7,16A,166.53550719999998,2.4158792,255.4259796,"['5', '8', '9']",9,Medium,77.99667698412698,46.59855319640045
3915,-96.89285200020001,31.483587003,109.016,12.4,2019,7,16A,166.6276398,0.6692413,350.0993347,"['5', '8', '9']",9,Medium,77.99667698412698,39.77005715536539
3916,-96.89281900290001,31.4836030018,113.55,12.4,2019,7,16A,166.6987762,1.0695146,253.6091461,"['5', '8', '9']",9,Medium,77.99667698412698,45.58312532097802
3917,-96.8927859965,31.483617999299998,109.492,12.4,2019,7,16A,166.746933,1.1771599,330.1508789,"['5', '8', '9']",9,Medium,77.99667698412698,40.38033956534149
3918,-96.8927529978,31.483634999299998,79.26999999999998,12.4,2019,7,16A,166.711853,1.4224437,288.85803219999997,"['5', '8', '9']",9,Medium,77.99667698412698,1.632534955472701
3919,-96.8927200018,31.483649996999997,105.765,12.4,2019,7,16A,166.7842865,2.0075877,257.77044680000006,"['5', '8', '9']",9,Medium,77.99667698412698,35.60193086370093
3920,-96.89268599540002,31.483664995999998,100.78,12.4,2019,7,16A,166.82000730000001,0.8753155999999999,296.97131349999995,"['5', '8', '9']",9,Medium,77.99667698412698,29.21063293569498
3921,-96.89265299790002,31.4836810039,116.654,12.4,2019,7,16A,166.91014099999998,1.5422115,242.61805730000003,"['5', '8', '9']",9,Medium,77.99667698412698,49.562782044855744
3922,-96.89262000190003,31.4836960015,116.573,12.4,2019,7,16A,166.9675751,0.9526085999999999,223.1128387,"['5', '8', '9']",9,Medium,77.99667698412698,49.45893146668754
3923,-96.89258600459999,31.483712001799997,119.414,12.4,2019,7,16A,167.0678864,1.9681151999999997,262.3961182,"['5', '8', '9']",9,Medium,77.99667698412698,53.10139433799444
3924,-96.8925539966,31.483727998899997,126.60700000000001,12.4,2019,7,16A,167.1113586,0.8007301,304.4013977,"['5', '8', '9']",9,Medium,77.99667698412698,62.32358210051137
3925,-96.8925190008,31.4837429996,113.514,12.4,2019,7,16A,167.1789856,1.6986866000000003,276.74063110000003,"['5', '8', '9']",9,Medium,77.99667698412698,45.53696950845882
3926,-96.8924850034,31.483759,117.855,12.4,2019,7,16A,167.2227325,1.1163101999999998,302.5856018,"['5', '8', '9']",9,Medium,77.99667698412698,51.10259123473241
3927,-96.8924519955,31.4837749985,128.51,12.4,2019,7,16A,167.26722719999998,1.1922042,248.20541380000003,"['5', '8', '9']",9,Medium,77.99667698412698,64.76342963451242
3928,-96.8924189981,31.4837909973,132.919,12.4,2019,7,16A,167.29711909999997,0.3568986,224.05714419999998,"['5', '8', '9']",9,Medium,77.99667698412698,70.41623456221117
3929,-96.8923850007,31.483806997600002,121.401,12.4,2019,7,16A,167.3942261,1.1234318,268.53976439999997,"['5', '8', '9']",9,Medium,77.99667698412698,55.648938767873645
3930,-96.89235100329999,31.4838229979,128.883,12.4,2019,7,16A,167.4046021,0.49769890000000006,283.2001648,"['5', '8', '9']",9,Medium,77.99667698412698,65.24165513644749
3931,-96.89231800440001,31.4838399977,121.455,12.4,2019,7,16A,167.48435969999997,1.3654438999999998,248.899292,"['5', '8', '9']",9,Medium,77.99667698412698,55.71817248665245
